customer_id,name,region,channel
5047,Gerald Chandler,East,Secondary
5048,Jason Cantu,North,Primary
5049,Eric Newman,West,Secondary
5050,Anna Maxwell,West,Primary
5051,Kelly Miles,West,Primary
5052,Sherry Lawson,East,Secondary
5053,Lauren Gill,West,Secondary
5054,Kevin Ferguson,North,Primary
5055,Joseph Mclean,West,Primary
5056,Kimberly Taylor,West,Primary
5057,Nicole Santos,North,Secondary
5058,Juan Williams,East,Secondary
5059,Chelsea Hunter,West,Primary
5060,Jeffrey Phillips,South,Secondary
5061,Jennifer Carney,North,Primary
5062,Dr. Trevor Fischer,West,Secondary
5063,Marcia Wilson,South,Secondary
5064,Sarah Armstrong,North,Primary
5065,Amber Hernandez,West,Secondary
5066,Cory Graham,East,Secondary
5067,Amanda Robbins,North,Primary
5068,Lauren Baker,North,Primary
5069,Ronald Alexander,East,Primary
5070,Mark Robbins,North,Secondary
5071,William Farrell,East,Secondary
5072,Sonia Anderson,South,Primary
5073,Christopher Marshall,West,Primary
5074,Jacob Daniels,South,Primary
5075,Timothy Callahan,West,Secondary
5076,William Patton,West,Primary
5077,Jeffrey Hernandez,East,Primary
5078,Daniel Gomez,South,Primary
5079,George Johnson,East,Secondary
5080,Haley Wilkins,South,Secondary
5081,David Garcia,East,Secondary
5082,Robin Williams,South,Primary
5083,Melvin Mccoy,North,Primary
5084,Deborah Dickerson,North,Secondary
5085,John Duran,South,Secondary
5086,Jared Salas,South,Primary
5087,Cameron Craig,North,Secondary
5088,Gregory Morrison,East,Primary
5089,Stephanie Hunt,South,Primary
5090,Brian Brooks,West,Primary
5091,Taylor Johnson,West,Secondary
5092,Steven Olson,South,Secondary
5093,April Brown,South,Primary
5094,Caitlin Jones,West,Primary
5095,Margaret Perry,South,Primary
5096,Darrell Brown,West,Primary
5097,Andrew Watson,West,Secondary
5098,Mr. Troy Jones DVM,West,Primary
5099,James Miller,South,Secondary
5100,Mary Baker,North,Secondary
5101,Andrea Vazquez MD,South,Secondary
5102,Leslie Lozano,South,Secondary
5103,Michael Estrada,South,Primary
5104,Andre Lopez,North,Secondary
5105,Amber Owens,South,Primary
5106,Courtney Davis,East,Secondary
5107,Herbert Molina,West,Secondary
5108,Steve Butler,South,Secondary
5109,Joseph Perez,East,Secondary
5110,Mathew Marsh,North,Secondary
5111,Joseph Mathis,East,Secondary
5112,Christopher Stewart,North,Primary
5113,Thomas Herrera,North,Secondary
5114,John Nelson,South,Primary
5115,Larry Mccormick,South,Primary
5116,Jonathan Ware,East,Secondary
5117,Amy Gonzalez,North,Secondary
5118,Jacob Cooper,West,Primary
5119,Renee Sandoval,East,Secondary
5120,Marvin Mcdonald,North,Secondary
5121,Katherine Hodge,North,Secondary
5122,Jessica Mullins,North,Secondary
5123,Katie Leach,East,Primary
5124,Joshua Torres,North,Primary
5125,Shane Brown,North,Secondary
5126,Samuel Williamson,North,Secondary
5127,Lauren Leon,North,Primary
5128,Justin Ward,West,Primary
5129,Chad Cole,North,Primary
5130,Andre Dalton,West,Primary
5131,Paul Thompson,North,Primary
5132,Karen Smith,South,Secondary
5133,Matthew Serrano,West,Secondary
5134,Logan Williams,South,Secondary
5135,Danielle Skinner,East,Primary
5136,Kenneth Peterson,West,Primary
5137,Natalie Cantu,North,Primary
5138,Aaron Miller,East,Secondary
5139,Joyce Kline,North,Secondary
5140,Claudia Stevens DDS,South,Primary
5141,James Hill,West,Primary
5142,Christopher Fisher,East,Secondary
5143,Cole Black,North,Primary
5144,Desiree Stephenson,South,Primary
5145,Jordan Dalton,North,Primary
5146,William Moore,West,Secondary
5147,Kayla Holmes,East,Secondary
5148,Mia Greene,South,Primary
5149,Jacqueline Manning,North,Primary
5150,Kara Adams,East,Primary
5151,Robert Davis,East,Primary
5152,Donna Tran,North,Secondary
5153,Brandon Gonzales,South,Primary
5154,Elizabeth Martin,East,Secondary
5155,Ann Dodson,East,Primary
5156,Holly Bishop,East,Primary
5157,Daniel Townsend,East,Secondary
5158,Christopher White,West,Primary
5159,Patrick Nguyen,West,Primary
5160,Rebecca Foley,East,Primary
5161,Mary Harper,West,Secondary
5162,Christopher Delgado,East,Secondary
5163,Alexa Green,West,Primary
5164,Daniel Moreno,South,Secondary
5165,Sheila Smith,South,Secondary
5166,Michele Greer,West,Secondary
5167,Brian Munoz,East,Primary
5168,Jesse Phillips,West,Secondary
5169,David Arnold,South,Secondary
5170,David Houston,East,Secondary
5171,Derrick Ayers,North,Primary
5172,Denise Gilmore,West,Secondary
5173,Thomas Moore,South,Secondary
5174,Kristen White,South,Primary
5175,Mark Pittman,North,Secondary
5176,Mark Pruitt,West,Primary
5177,Harold Middleton,East,Secondary
5178,David Stein Jr.,North,Secondary
5179,Scott Lawrence,West,Secondary
5180,Mrs. Laura Fischer,West,Primary
5181,David Williams,West,Secondary
5182,Barbara Wallace,South,Secondary
5183,Shirley Riley,West,Secondary
5184,Amy Stevens,East,Primary
5185,Heather Kemp,East,Secondary
5186,Jason Smith,South,Primary
5187,Erica Barker,North,Secondary
5188,Shannon Dalton,East,Primary
5189,Jason Hale,West,Primary
5190,Adrian Davis Jr.,South,Secondary
5191,Deborah Gibson,East,Primary
5192,Jennifer Manning,South,Primary
5193,Ashley Smith,West,Secondary
5194,Todd Haynes,East,Primary
5195,Kenneth Hunter,South,Primary
5196,Candace Gill,South,Secondary
5197,Matthew Hendrix,East,Primary
5198,Nathan Black,North,Secondary
5199,Willie Davis,South,Secondary
5200,John Taylor,West,Primary
5201,Stephen Lee,East,Primary
5202,Janet Wallace,South,Primary
5203,Sharon Jackson,South,Primary
5204,Cynthia Russell,East,Secondary
5205,Benjamin Thomas,East,Secondary
5206,Brittany Ramirez,North,Primary
5207,Robert Wallace,East,Primary
5208,Lynn Jones,North,Primary
5209,Rebecca Stewart,East,Secondary
5210,Tyrone Gutierrez,East,Primary
5211,Brooke Durham,North,Primary
5212,Hannah Williams,East,Secondary
5213,Holly Bailey,South,Secondary
5214,Jeffrey Andrews,South,Primary
5215,Candace Frey,East,Secondary
5216,Dr. Patricia King MD,East,Primary
5217,Erik Bryant,West,Secondary
5218,Allen Ramsey,West,Primary
5219,Jennifer King,North,Secondary
5220,Amanda Delgado,North,Secondary
5221,Jordan Oliver,North,Secondary
5222,Victoria Alexander,North,Secondary
5223,Jared Gates,West,Secondary
5224,Robert Jackson,North,Secondary
5225,John Evans,North,Primary
5226,Danielle Stephens,East,Primary
5227,Monique Brown,South,Primary
5228,Michelle Morris,North,Primary
5229,Devin Aguilar,North,Primary
5230,Samantha Mitchell,West,Secondary
5231,Nichole Dixon,North,Primary
5232,Raymond Zimmerman,East,Secondary
5233,Sarah Hernandez,North,Secondary
5234,Carl Hill,East,Primary
5235,Joseph Shepard,West,Secondary
5236,Michele Watson,South,Primary
5237,Emma White,South,Primary
5238,Mr. Keith Short,North,Secondary
5239,Mark Edwards,South,Primary
5240,Emily Green,East,Primary
5241,Melody Wong,West,Secondary
5242,Christopher Olson,North,Secondary
5243,Colton Hudson,South,Secondary
5244,Sydney Jordan,North,Primary
5245,Mrs. Michele Nixon,East,Primary
5246,Jamie Wilson,North,Secondary
5247,Katelyn Young,North,Primary
5248,Bradley Wheeler,East,Primary
5249,Robert Cox,West,Secondary
5250,Matthew Ayala,North,Secondary
5251,Cynthia Barber,North,Primary
5252,Michelle Bruce,South,Primary
5253,Mitchell Johnson,North,Primary
5254,Derek Perez,South,Secondary
5255,Stephanie Lynch,North,Primary
5256,Keith Pennington,West,Primary
5257,Randy Maddox,West,Secondary
5258,Charles Goodwin,South,Secondary
5259,Julie Acevedo,East,Primary
5260,Michelle Thompson,South,Secondary
5261,Jeffrey Strickland,North,Secondary
5262,Kenneth Robinson,East,Secondary
5263,Virginia Davis,South,Secondary
5264,Ryan Becker,East,Secondary
5265,Tammy Howard,North,Secondary
5266,Noah Cummings,East,Primary
5267,Samantha Anderson,North,Primary
5268,Gloria Hess,South,Primary
5269,Robert Williams,South,Secondary
5270,David Acosta,West,Primary
5271,Virginia Mckay,North,Primary
5272,Dana Munoz,East,Primary
5273,Michael Johnson,North,Secondary
5274,Scott Barajas,West,Primary
5275,Renee Keith,West,Secondary
5276,Tammy Harrell,North,Primary
5277,Melissa Smith,West,Primary
5278,Stephanie Woods,East,Primary
5279,Monica Jackson,South,Primary
5280,Amber Kerr,West,Primary
5281,Michael Ferrell,North,Primary
5282,Carlos Roberts,North,Primary
5283,Lori Smith,East,Primary
5284,Danielle Payne,West,Secondary
5285,Kenneth Cabrera,North,Primary
5286,Anthony Franklin,East,Secondary
5287,Matthew Cochran,South,Secondary
5288,Jamie Rojas,North,Secondary
5289,Tammy Johnston,South,Secondary
5290,Christina Frank,West,Primary
5291,Amanda Cardenas,North,Primary
5292,Sarah Anderson,South,Secondary
5293,Jennifer Deleon,East,Primary
5294,Wendy Clay,South,Secondary
5295,Matthew Richardson,East,Secondary
5296,Jordan Clarke,West,Primary
5297,Jose Mcclain,West,Secondary
5298,Diana Anderson,East,Secondary
5299,Matthew Tran,West,Primary
5300,Linda Jones,North,Secondary
5301,Louis Sutton PhD,North,Secondary
5302,Danielle King,East,Primary
5303,Joshua Schmitt,North,Primary
5304,Margaret Wise,South,Primary
5305,Brian Griffin,West,Primary
5306,Cheryl Mcintosh,West,Secondary
5307,Samuel Odom,South,Secondary
5308,Lauren Mitchell,West,Primary
5309,Timothy Hines,South,Primary
5310,Ryan Mata,East,Primary
5311,Annette Stuart,North,Primary
5312,Walter Griffin,North,Primary
5313,Destiny Franklin,East,Secondary
5314,Andrew Morris,East,Primary
5315,Ronald Vasquez,North,Primary
5316,Joshua Haley,North,Secondary
5317,Andrew Johnson,West,Secondary
5318,Scott Smith,South,Secondary
5319,April Aguirre,South,Primary
5320,Austin Cox,South,Secondary
5321,William Johnson,East,Primary
5322,Tracy Torres,West,Primary
5323,Mr. Ryan Willis,North,Primary
5324,Colleen Terrell,North,Primary
5325,Zachary Ryan,North,Primary
5326,James Morris,North,Primary
5327,Sheena Smith,West,Primary
5328,Tammy Mills,West,Secondary
5329,Mary Harris,South,Primary
5330,Lisa Sutton,South,Secondary
5331,Joshua Franklin,East,Primary
5332,Robert Smith,South,Primary
5333,Stephanie Clark,North,Primary
5334,Pamela Chandler,East,Primary
5335,Jennifer Reed,North,Primary
5336,Marc Huang,East,Secondary
5337,Michael Harrington,West,Primary
5338,Paula Oliver,East,Secondary
5339,Samantha Hall,North,Primary
5340,Christine Fuller,South,Primary
5341,Brandon Wilkins,North,Primary
5342,Michelle Wright,North,Secondary
5343,Jimmy Hamilton,South,Secondary
5344,Jacqueline Shea,North,Secondary
5345,Sergio Jensen,East,Primary
5346,Spencer Flores,West,Primary
5347,Holly Williams,West,Primary
5348,Susan Patton,West,Secondary
5349,Zachary Gomez,West,Secondary
5350,Deborah Allen,East,Secondary
5351,Devin Wright,East,Primary
5352,Madeline Barnes,North,Secondary
5353,Timothy Brooks,West,Secondary
5354,Holly Kaiser,South,Primary
5355,Dr. Annette Garcia MD,West,Secondary
5356,Michael Tran,East,Secondary
5357,Paul Myers,South,Secondary
5358,Lindsey Palmer,North,Primary
5359,Patricia Mcdaniel,South,Secondary
5360,Richard Nicholson,South,Primary
5361,Bryan Mcclain,East,Secondary
5362,Jennifer Anderson,West,Secondary
5363,Anthony Meza,South,Secondary
5364,Carlos Oneill,West,Primary
5365,Steven Potter,North,Secondary
5366,Raymond Taylor,South,Secondary
5367,Kimberly Clark,South,Secondary
5368,Brandi Wilson,East,Secondary
5369,Michelle Morgan,South,Primary
5370,Christopher Garrett,North,Primary
5371,Gregory Vargas,North,Primary
5372,Anthony Schmidt,West,Secondary
5373,Rebecca Jones,East,Primary
5374,Christina Sosa,South,Secondary
5375,Ronald Blake,East,Secondary
5376,David Callahan,East,Primary
5377,Christina Boyd,East,Primary
5378,Dylan Williams,South,Primary
5379,Amy Powers,East,Primary
5380,Mr. Timothy Anderson,West,Secondary
5381,James Williams,East,Primary
5382,Theresa Bennett,East,Primary
5383,Erika Henson,South,Secondary
5384,Zachary Kelly,North,Primary
5385,John May,South,Primary
5386,John Harrison,North,Secondary
5387,Gary Black,East,Secondary
5388,Gary Sanchez,South,Secondary
5389,Steven Mcneil,West,Secondary
5390,Lisa Shaw,East,Secondary
5391,William Kennedy,North,Secondary
5392,Kevin Simmons,South,Primary
5393,Jonathan Shelton,South,Secondary
5394,Blake Hall,North,Primary
5395,Courtney Stevens,North,Secondary
5396,Mr. Brandon Mills,North,Primary
5397,Lauren Diaz,East,Secondary
5398,Sarah Torres,East,Secondary
5399,Ariel Jones,North,Secondary
5400,Scott Jones,East,Secondary
5401,Jack Beard,South,Primary
5402,Thomas Pope,East,Secondary
5403,Janet Acosta,East,Secondary
5404,Courtney Brown,South,Secondary
5405,Mary Landry,West,Primary
5406,Holly Brown,East,Primary
5407,Jack Scott,West,Secondary
5408,Sara Williams,West,Secondary
5409,Michelle Freeman,East,Secondary
5410,Bruce Watts,West,Secondary
5411,Jeremy Thomas,East,Primary
5412,Jonathan Rivera,West,Secondary
5413,Nancy Hughes,South,Primary
5414,Larry Best,East,Primary
5415,Anna Houston,North,Secondary
5416,Seth Morrison,West,Primary
5417,Carl Nicholson,West,Primary
5418,Stacy Marshall,North,Primary
5419,Danny Kelly,West,Secondary
5420,Corey Meyer,East,Secondary
5421,Diana Whitaker,West,Secondary
5422,Crystal Knox,West,Secondary
5423,Nicole Hughes,West,Secondary
5424,Richard Howard,East,Secondary
5425,Jacob Burke,South,Secondary
5426,Lisa Davidson,North,Secondary
5427,Andre Thompson Jr.,East,Secondary
5428,John Lane,North,Primary
5429,Cynthia Ward,East,Primary
5430,Wendy Collins,South,Primary
5431,Rachel Coleman,North,Primary
5432,James Gordon,North,Secondary
5433,Michael Hanson,West,Secondary
5434,Eric Martinez,West,Primary
5435,Leslie Ferguson,West,Secondary
5436,Steven Williams,West,Primary
5437,Charles Anderson,South,Primary
5438,Kendra Hopkins,East,Primary
5439,Sarah Vargas,South,Primary
5440,Kaitlyn Patterson,West,Secondary
5441,Tammy Garcia,South,Secondary
5442,Leah Quinn,North,Primary
5443,Linda Reyes,West,Secondary
5444,Melissa Combs,West,Primary
5445,Christopher Hinton,North,Secondary
5446,Kathleen Marshall,West,Secondary
5447,Charles Thompson,East,Secondary
5448,Paul Kelley,East,Secondary
5449,Audrey Ortiz,South,Secondary
5450,Andrea Russell,South,Secondary
5451,John Gomez,East,Secondary
5452,Robin Powers,East,Secondary
5453,Alexa Martinez,West,Secondary
5454,Frank Barajas,East,Primary
5455,Mr. Brandon Morris,East,Primary
5456,Lisa Bryant,West,Secondary
5457,Megan Barnes DDS,South,Secondary
5458,Robert Wiley,East,Primary
5459,Jennifer Johnston,West,Secondary
5460,Victoria Garcia,West,Secondary
5461,Albert Ortiz,East,Primary
5462,Isaac Carroll,West,Primary
5463,Stephanie Galvan,North,Secondary
5464,Alexandra Wilson,North,Primary
5465,Joshua Jones,East,Secondary
5466,Mindy Ross,West,Primary
5467,Matthew Braun,South,Secondary
5468,Eric Williams,West,Secondary
5469,Henry Banks,East,Primary
5470,Jordan Kennedy,South,Primary
5471,Benjamin Brown,East,Secondary
5472,Sabrina Black,South,Primary
5473,Rachel Barker,West,Primary
5474,Jeanne Mullins,West,Secondary
5475,Melissa Sanders,North,Primary
5476,Brett Martinez,West,Secondary
5477,Micheal Scott,South,Secondary
5478,Jessica Jones,North,Primary
5479,Tara Harrison,East,Secondary
5480,Catherine Dodson,West,Primary
5481,Emily Hill,North,Secondary
5482,Jennifer Campos,South,Secondary
5483,Kaitlyn Roy,South,Primary
5484,Andrew Gray,East,Secondary
5485,Virginia Richards,South,Primary
5486,Tim Brown,North,Primary
5487,Robert Miller MD,North,Secondary
5488,Michael Miller,West,Secondary
5489,Shane Ellis,West,Secondary
5490,Amanda Murillo,West,Primary
5491,Lisa Alexander,South,Primary
5492,Angela Adams,South,Primary
5493,Brian Thomas,West,Secondary
5494,Connor Vasquez,West,Secondary
5495,Carol Liu,West,Secondary
5496,Patrick French,West,Primary
5497,Mackenzie Lee,South,Secondary
5498,Gina Carpenter,West,Primary
5499,Daniel Beasley,West,Secondary
5500,Troy Baker,East,Primary
5501,David Wilkinson,West,Primary
5502,Leslie Williams,South,Secondary
5503,Michelle Hutchinson,East,Primary
5504,Brian Barnes,East,Primary
5505,Leslie Farrell,East,Primary
5506,Jennifer Bailey,South,Secondary
5507,Lindsay Stephens,West,Secondary
5508,Bailey Turner,West,Secondary
5509,Kathy Howe,North,Secondary
5510,Janet Gross,North,Secondary
5511,Crystal Goodwin,West,Primary
5512,Kelly Turner,East,Primary
5513,Tiffany Huang,North,Secondary
5514,Derrick Wiggins,North,Primary
5515,Joseph Chavez,South,Secondary
5516,James Johnson,North,Secondary
5517,Leah Alexander,North,Secondary
5518,Joshua Fischer,North,Secondary
5519,Lauren Foster,South,Secondary
5520,Jeffrey Ray,East,Primary
5521,Ann Holt,West,Secondary
5522,Kayla Davis,East,Primary
5523,Alexandria Jones,East,Secondary
5524,Aaron Lowery,South,Secondary
5525,Nicholas Skinner,East,Primary
5526,Nicholas Young,North,Secondary
5527,Melissa Lindsey,East,Secondary
5528,Kevin Myers,West,Secondary
5529,Henry Ward,West,Secondary
5530,Ashlee Carlson,East,Primary
5531,Adam Lang,East,Secondary
5532,Dawn Anderson,North,Primary
5533,Samantha Dixon,South,Primary
5534,Jennifer Garza,East,Secondary
5535,Rachel Wilkerson,West,Primary
5536,Troy Allen,West,Primary
5537,Aaron Wright,West,Primary
5538,Michael Lawson,North,Secondary
5539,Manuel Wyatt,North,Primary
5540,Mathew Freeman,South,Secondary
5541,Dr. Sarah Young,West,Primary
5542,Veronica Anderson,South,Primary
5543,Terri Graham,South,Primary
5544,Tricia Brown,East,Secondary
5545,Diana Molina,South,Secondary
5546,Barbara Robinson,East,Primary
5547,Sarah Schmidt,West,Secondary
5548,Daniel Martin,East,Primary
5549,Melissa Bernard,North,Secondary
5550,Pamela Dixon,West,Primary
5551,Mr. Matthew Reeves,North,Primary
5552,Andrew Clark,East,Primary
5553,Eric Bennett,East,Primary
5554,Jeffrey Wolfe,East,Primary
5555,Samantha Andersen,South,Secondary
5556,Jenna Howard,East,Secondary
5557,George Brown,South,Secondary
5558,Mike Martin,South,Secondary
5559,Luis Price,South,Secondary
5560,James Hess,East,Primary
5561,Garrett Jones,East,Secondary
5562,Melissa King,East,Primary
5563,Sarah Morales,North,Primary
5564,Douglas Hahn,South,Secondary
5565,Mr. Sean Marshall PhD,East,Primary
5566,Curtis Murphy,West,Secondary
5567,Savannah Wallace,West,Primary
5568,Wendy Valdez,North,Primary
5569,Robert Nelson DDS,East,Secondary
5570,Nicholas Miller,North,Secondary
5571,Melissa Bell,North,Primary
5572,Yolanda Clark,South,Primary
5573,Hannah Wade,East,Secondary
5574,Malik Palmer,South,Secondary
5575,Stephanie Wood,East,Primary
5576,William Robinson,North,Primary
5577,John Rivera,East,Secondary
5578,Tyler Martin,South,Primary
5579,Amy Rodriguez,West,Secondary
5580,Ann Wilson,South,Primary
5581,Stephen Walker,East,Primary
5582,Crystal Rivera,West,Primary
5583,Alexandra Roberts,North,Primary
5584,Dustin Nelson,North,Primary
5585,Gary Navarro,West,Primary
5586,Alexa Palmer,South,Primary
5587,Brian Hicks,East,Secondary
5588,Dana Guzman,West,Primary
5589,Sara Rodriguez,West,Secondary
5590,Edward Daniels,South,Primary
5591,George Boyle,West,Secondary
5592,Tonya Greene,North,Primary
5593,Daniel White,East,Secondary
5594,Dustin Shelton,East,Secondary
5595,Heather Ramirez,West,Primary
5596,Erik Howard,East,Primary
5597,Michele Mack,South,Primary
5598,Paula Ward,West,Primary
5599,Kenneth Johnson,West,Secondary
5600,Nicole Davis,West,Primary
5601,Jonathan Edwards,North,Primary
5602,Alexander Parrish,West,Primary
5603,Sarah Newman,West,Secondary
5604,Steven Garcia,West,Secondary
5605,Jared Moore,South,Primary
5606,William White,South,Primary
5607,Katie Calderon,North,Secondary
5608,Darius Ramirez,West,Secondary
5609,Laura Larson,South,Primary
5610,Jason Clark,East,Primary
5611,Whitney Barron,West,Secondary
5612,Rhonda Lopez,East,Secondary
5613,Carolyn Lucas,West,Primary
5614,William Gonzalez,West,Secondary
5615,Timothy Parker,East,Primary
5616,Roger Vasquez,South,Secondary
5617,Scott Shaffer,West,Secondary
5618,Jeremiah Stewart,West,Secondary
5619,Stanley Curtis,West,Secondary
5620,Brenda Walls DDS,West,Primary
5621,Brian Smith,West,Secondary
5622,Danielle Bird,South,Primary
5623,Teresa Salas,North,Secondary
5624,Samuel Miles,East,Primary
5625,Casey Thomas,West,Primary
5626,Maria Palmer,East,Primary
5627,Samantha Hebert,East,Primary
5628,Roberto Ramirez,North,Secondary
5629,Brandi Wilson,North,Primary
5630,Sabrina Ramirez,North,Secondary
5631,Mark Hanson,South,Primary
5632,Melinda West,North,Primary
5633,Scott Morales,South,Secondary
5634,Hannah Reynolds,West,Secondary
5635,Brent Smith,South,Primary
5636,Stephen Mathis,West,Secondary
5637,Renee Simmons,North,Secondary
5638,Sylvia Lucero,North,Secondary
5639,Jennifer Little,South,Secondary
5640,Tammy Duarte,East,Primary
5641,Lynn Shelton,West,Primary
5642,Angelica Skinner,East,Secondary
5643,Heidi Guerrero,North,Secondary
5644,Antonio Crawford,North,Primary
5645,Dana Johnson,East,Primary
5646,Jenna Palmer,West,Secondary
5647,Anthony Haas,West,Primary
5648,Bethany Ramsey MD,South,Secondary
5649,Michael George,North,Primary
5650,Cynthia Hansen,West,Secondary
5651,Jessica Barber,East,Secondary
5652,Catherine Collier,North,Secondary
5653,Allen Kim,West,Secondary
5654,Maria Hughes,East,Primary
5655,Robert Green,East,Secondary
5656,James May,North,Secondary
5657,Christopher Brock,South,Primary
5658,Randall Sherman,South,Secondary
5659,Abigail Jones PhD,North,Primary
5660,Devon Merritt,South,Primary
5661,Ashley Hartman,East,Primary
5662,Christine Bauer,East,Primary
5663,Daniel Moore,East,Secondary
5664,Megan Burns,East,Primary
5665,Wendy Jenkins,East,Primary
5666,Erika Brown,North,Primary
5667,Erin Taylor,North,Primary
5668,Kiara Hall,North,Secondary
5669,Peter Clark,North,Primary
5670,Benjamin Ortiz,South,Primary
5671,David Nolan,West,Primary
5672,Christopher Mills,West,Primary
5673,Stephanie Lee,East,Secondary
5674,Elizabeth Riddle,West,Secondary
5675,Bobby Morgan,South,Primary
5676,Priscilla Chambers,North,Secondary
5677,Jesus Reed,East,Secondary
5678,Douglas Ingram,East,Secondary
5679,Brian Wise,East,Secondary
5680,Troy Lucas,West,Primary
5681,David Davis,South,Primary
5682,Richard Patrick,South,Secondary
5683,Samantha Wade,South,Primary
5684,Kyle Brown,South,Secondary
5685,Henry Henry,South,Primary
5686,Tiffany Thomas,East,Secondary
5687,Hector Pratt,West,Secondary
5688,Katie Diaz,North,Primary
5689,Jerry Lopez,South,Secondary
5690,Jennifer Perez,South,Primary
5691,Ariel Johnson,West,Secondary
5692,Terri Salinas,North,Secondary
5693,Ann Gray,West,Secondary
5694,Joanna Simpson,West,Primary
5695,Stephen Gutierrez,South,Secondary
5696,Travis Moreno,North,Primary
5697,David Schultz,South,Primary
5698,Allison Wright,East,Primary
5699,Michael Johnson,South,Primary
5700,Emily Williams,North,Secondary
5701,Scott Smith,South,Secondary
5702,Savannah Carrillo,West,Secondary
5703,John Dennis,East,Secondary
5704,Stacey Mckenzie,North,Secondary
5705,Denise Mcguire,North,Primary
5706,Brian Sanford,West,Secondary
5707,Donald Anderson,East,Secondary
5708,Lauren Davis,South,Secondary
5709,Brandon Meyer,West,Primary
5710,James Jensen,West,Secondary
5711,Samuel Lewis,East,Secondary
5712,Michael Singh,West,Secondary
5713,Randy Bruce,East,Primary
5714,Christy Sanford,South,Secondary
5715,Jessica Atkins,North,Secondary
5716,Kathy Oconnell,North,Secondary
5717,Linda Ballard,West,Primary
5718,Carrie Glover,North,Primary
5719,Christopher West,East,Primary
5720,Andrew Parker,North,Primary
5721,Tyler Woodard,North,Secondary
5722,Kelly Haynes,North,Secondary
5723,Michael Frazier,South,Secondary
5724,Jeffrey King,North,Primary
5725,Jessica Jones,South,Primary
5726,Jordan Williams,South,Secondary
5727,Evan Patton,West,Primary
5728,Cody Mills,North,Secondary
5729,Francisco Yates,North,Primary
5730,Derrick Little,North,Primary
5731,Javier Miller,South,Primary
5732,Elizabeth Allen,West,Primary
5733,Jacob Waters,North,Secondary
5734,Amanda Roberts,North,Secondary
5735,Meghan Hartman,East,Primary
5736,Nathan Mueller,South,Secondary
5737,Maria Good,South,Primary
5738,Joy Jones,East,Secondary
5739,Jessica Sullivan,East,Primary
5740,Amy Gomez,East,Primary
5741,Tim Baker,East,Secondary
5742,Sean Rodgers,East,Secondary
5743,Melissa Griffith,North,Secondary
5744,Margaret Sandoval,West,Secondary
5745,Joseph Cain,West,Primary
5746,John Davis,North,Primary
5747,Jamie Mccoy,North,Secondary
5748,Michele Miller,South,Secondary
5749,Suzanne Nielsen,East,Secondary
5750,Brian Nelson,South,Secondary
5751,John Wagner,South,Secondary
5752,John Wiggins,East,Primary
5753,Jodi Day,East,Secondary
5754,Sarah Bond,South,Primary
5755,Anne Villarreal,South,Primary
5756,Harold Thompson,South,Primary
5757,Brian Black,North,Primary
5758,Jordan Brooks,West,Primary
5759,Zachary Page,East,Primary
5760,Joshua Morales,North,Secondary
5761,Michael Callahan,West,Secondary
5762,Michael Jones,North,Secondary
5763,Kathryn Obrien,North,Primary
5764,April Gray,West,Primary
5765,Jill Tapia,South,Primary
5766,Shelley Lamb,East,Secondary
5767,Tricia Green,South,Primary
5768,Evan Smith,West,Primary
5769,Randy Escobar,East,Secondary
5770,Sharon Alvarez,North,Secondary
5771,Samantha Johnson,West,Secondary
5772,Kerry Barrett,West,Primary
5773,Stacy Miller,South,Primary
5774,Catherine Harrison,North,Secondary
5775,Katie Small,North,Primary
5776,Shelly Gregory,East,Secondary
5777,Mary Blair,South,Secondary
5778,Mr. William Newman,West,Secondary
5779,Brooke Pitts,South,Primary
5780,Cassandra Anderson,West,Secondary
5781,Peter Anderson,South,Primary
5782,Alejandro Jones,West,Primary
5783,Whitney Moore,East,Primary
5784,Sara Dalton,East,Secondary
5785,Alejandro Gonzalez,North,Secondary
5786,Jerome Cooper,West,Primary
5787,Ivan Sanchez,East,Primary
5788,Paul Anderson,South,Secondary
5789,Peter Dawson,South,Primary
5790,Kristen Paul,East,Secondary
5791,Patrick Fisher,South,Primary
5792,Jose Harris,South,Primary
5793,Nicholas Vaughn,South,Primary
5794,Todd Long,South,Secondary
5795,Samantha Richards,North,Primary
5796,Larry Davis,East,Secondary
5797,Michael Wright,North,Primary
5798,Kevin Edwards,North,Primary
5799,Joshua Hartman,North,Secondary
5800,Kathryn Sullivan,West,Secondary
5801,Haley Brown,West,Secondary
5802,Vanessa Hale,West,Secondary
5803,Desiree Jenkins,East,Secondary
5804,Eric Hines,South,Secondary
5805,Connor Woodard,West,Secondary
5806,Nancy Bell,West,Primary
5807,Tammy Fowler,West,Primary
5808,Travis Young DDS,North,Secondary
5809,Joanne Fletcher,East,Secondary
5810,Heather Martin,West,Primary
5811,Jeffrey Winters,West,Secondary
5812,Daniel Johnson,West,Secondary
5813,Gregory Ramirez,North,Secondary
5814,Laura Steele,South,Secondary
5815,Brian Brandt,North,Primary
5816,Kenneth Burns,North,Primary
5817,Denise Snow,South,Primary
5818,David Lane,North,Primary
5819,Jennifer Clark,West,Primary
5820,Katherine Hayes,East,Secondary
5821,Susan Cochran,East,Secondary
5822,Dennis Nixon,South,Secondary
5823,Robin Allen,North,Primary
5824,Russell Church,North,Secondary
5825,Lauren Wheeler,North,Secondary
5826,Kimberly Ferguson,West,Secondary
5827,Christopher Martin,East,Primary
